Sentiment,SentimentText
4,@united Understood and thanks! I should have tried reaching out sooner.
0,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?
0,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?
0,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines
2,@united follow back and I'll give you the details.
0,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!"
4,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA
0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!"
0,@united Haâ€¦ you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.
0,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!
4,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior
0,@united  #UnitedAirlines  how long will1531 be delayed.
0,@united Why isn't the flight status updated to delayed UA1532 no board
0,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..
0,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!
0,@united you suck.    9 hour delay?!
0,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.
2,"@united @scotthroth scott, need a good book suggestion?"
0,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes."
0,@united 3866 is at a stand still! No pilot or paperwork for fix over 25mins! Problem was fixed 30mins ago. Flight is as is delayed!
2,@united please see dm!!
0,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?
0,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport
0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!
0,@united still no response??
2,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December
0,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me
0,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver..."""
0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.
0,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.
0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?
4,@united Thanks!
0,@united 768 SFO to BOS and no internet it is 2015 what gives?
0,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!"
0,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!
0,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way"
0,@united Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?
0,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE
0,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines)
4,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!"
0,"@united need to work on your #United #flierfriendly program. At the very least, clue in your flight attendants."
0,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united
0,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead
0,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!
2,@united at the gate! IAD to RDU
0,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule..."
2,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek
0,@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE
2,@united Hi! what is the phone number for reservations in Venezuela? Thanks
2,@united can I request a ticket change through twitter ?
0,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues"
2,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek
2,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek
4,@united has the best customer experience via twitter - huge fan!!!
2,@united Thank you for your response!
0,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.
0,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help"
0,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR."
4,@united love the new 1st class breakfast!
0,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.
0,"@united flight Cancelled Flightled,  and the updated one gets me into BWI too Late Flight! I'd be fine with DCA or IAD,  just arriving earlier!  Help!"
0,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.
2,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report
0,@united at this point I made it home on my own.
2,@united I DM'd child's birthdate and full name.
4,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!
0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J"
0,"@united you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place."
0,@united it wasn't a comment. It was a question. But thanks for your copy and paste response
2,@united Lisa J is amazing the guy not so much.
0,"@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!"
0,@united We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR
4,@united flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!
2,@united two years old.  Birthdate 11/13/2012
0,@united how about starting without the robotic response?
2,@united I already did.
0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here."
0,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck."
0,"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR"
0,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice
0,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500
2,@united what would it cost
0,@united I'm on hold for the 4th time waiting for you to resolve and issue with a flight for my 6-year-old son. #terribleservice #NoService
4,@united Cool. Thank you.
2,@united I've got a campus visit in an hour and I'm still wearing the same clothes...
2,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx
4,@United I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight
0,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail
2,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please"
0,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice
0,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again."
0,@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?
0,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE
0,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.
0,@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy
0,.@united Not what's been shared by the pilot with passengers!
0,@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu
0,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.
0,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful."
0,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!
0,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning
0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?"
0,".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time."
0,@united #epicfail on #CX as flight from Frankfurt to San Francisco now going to Chicago as flight crew out of hours due to de-icing delay
2,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks
0,"@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit"
2,@united please help http://t.co/t5mRj5Yw6I
0,@united Making sure your flights aren't delayed due to poor maintenance would be a start.
0,@united hilarious
0,@united hahahahaha ya tried that already
2,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?
0,"@United ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages."""
0,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool
0,"@united nope not here. You need a little red stamp from the counter. Check yourself, before you wreck yourself son http://t.co/0pRGySvuRm"
0,"@united wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee"
0,@united unhappy with your new mileage rules :( - was my main reason to keep flying united. Will have to take my business elsewhere
0,@united I need assistance. Due to your incompetence I need to reschedule a connection. I will NEVER fly @United again.
0,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!"
2,@united sitting in the middle for the first time .. Hope it works out well
0,@united you need a bag bouncer. Get it together
2,@united and learn how to book flights. http://t.co/MHHS9RUpLv
0,@united @ShowExpert what is going on with United's Mileage Program? You pay $500 for a ticket and get a fraction of that as PQD credit?
0,"@united you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool."
0,UA3388 @united was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.
0,@united never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight
4,@united Was able to send the DM. All good now.
0,@united three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...
0,@united and after being on hold for an hour the day before to sort it out and being told it's fine it should be fine when you arrive to fly
0,@united - it's been almost 2 weeks and still no word from DOT on update of london fare to us cities? any updates on your end?
2,@united Thanks. Got it straightend out last night.
0,@united well for a start it would be nice if your ticket was actually in the system when you change a flight
2,@united any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother
0,@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.
0,@united no they did not want to deliver at my house. Had to go to sombrons else house
4,@united have Michelle at T1 ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.
0,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send."
2,@united Will definitely do so. Sending a DM now.
0,"@united Stopped flying @united 1 yr ago bc of aggressive policy on carryon @bdl listening to pssngrs forced to chk@preboard,#notcomingback"
0,@united I have sent a message with a bag tag. Have you looked?
2,@united - Group 2 line gets longer every week. Almost no one left for Groups 3-5 anymore. Time to make Explorer Card Group 3?
0,"@united just sent you a message on Facebook, how do I follow up a complaint re. Missing clothing out of checked baggage?"
0,"@united why do I check in online if I still have to wait in line for an hour to ""check in"" at counter? #fuckinlame  @naia_miaa"
0,@united very poor customer service. I WILL think again befor Flight Booking Problems another United flight.
0,@united an over booked flight to start with and a red eye from lax to bos with no reclining seat.... #lastflightwithyouever
2,@united hi -- @united was. Thank you!
0,@united an efficient layout at kiosks/bag drop lines would help as there is no definition to space. Additional friendly and helpful staff
0,"@united - 75% of a plane's passengers boarding in your ""Premier"" groups might be an indication of a broken process."
2,@united Any news about the departure of the flight UA51?
4,@united EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to youðŸ˜Š http://t.co/KMQuLY9g5E
0,"@united Cancelled Flightled a flight cause the crew needed sleep.But it's totally okay to wake me up at 3am just to let me know it's Cancelled Flightled, again."
0,"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet"
0,"@united flight landed 13 hours ago, 2 more flights CMH-IAD last night and still no bag..could have driven it from CMH"
2,@united someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.
0,@united Do you have a further update on the suitcase today please.
0,@united literally sucks
4,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien
0,@united Maybe be hiring your own ground staff at LAX when multiple gate agents tell you your baggage is loaded you expect it to be. HOPELESS
2,"@united basically, I need to leave from Hawaii Late Flight evening (midnight) and get back to Philly Late Flight Monday night. Most trips get me in Tues"
0,@united I would encourage you to re-interview the sole flight attendant on UAL 6166 from BUF to ORD. Blatantly not stable. Uncomfortable.
0,@united this is the second time my flights been Cancelled Flightled... Like really?
0,@united really 1st flt frm IAD 2 IAH is - Late Flight &amp; -going via Nashville? #inconvenience. Downgraded but not on ticket
2,@united yes please. Going to drive the 6 hours.
4,@united I am impressed with your super-fast reply to @CGJase
4,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!"
0,"@united First complaint filed on Feb 11th, over 10 days now and still no response....disappointed but not surprised...."
0,@united Morning! 4603 has been delayed by 7 hours. Can you get me to Newark for my 10am meeting?
0,@united please stop spending mktg $ on branding ads. Use savings to improve #cxp. 1hr wait for luggage due to short staff is unacceptable
2,@united the child is two years old
0,@united it's 430am and wife still doesn't have her luggage which was promised by 8pm and said to be on its way File number: DCA48810M #Fail
0,@united was trying to change a flight online but got an error can you help via DM?
2,@united followed you and DM'd you
4,@united the staff was rather efficient and got us solutions just freaked me out a little being in limbo in the air.
0,@united you are terrible.
2,@united  @DENAirport United 787 in snowy Denver. http://t.co/w1AaKJumXA
0,"@united I'm glad you didn't mean to, but it doesn't excuse your inefficiency! Only took 70min for the bags, we were your only arrival flight"
0,@united I attempted to book a ticket 3 times and kept getting a 'error' message. I hope you didn't still charge me.
0,@united â€¦ But friendly efficient air attendants in coach #UA992 http://t.co/49pV3KcHNR
0,"@united Coach interior on UA 992 looked like it was salvaged from the 80s. Tiny unusable video, no power &amp; lifevests on the floor #UA992 â€¦"
0,@united Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.)
0,@united on plane to Newark now. I was checked in as Rebecca Levi. My bag is under her name too.
2,@united can you help me add my KTN to this reservation PLZ?
0,@united aaaand 7 hours Late Flightr won't be catching a flight til 6AM...stuck in at airport in a snowstorm with no hotel-how's that for patience?
2,@united whats UA 1205 lax - newark ??
0,@united @DelonGerry ual sucks
0,@united not happening.  Delta took care of us.  Peace!
0,BUT @united just re-booked to BOS; UGGH!! now 3 hour bus to WMASS home. Could have flown to BDL &amp; back to DC in same time. #unitedairlines
0,@united you have now lost my bag. Never ever flying United again #joke
0,"@united appreciate it, but changing time by 10 min multiple times 6 hours before flight is just annoying and seems like you have 0 clue"
0,"@united Missed UA1568 connection due 2 mechanical failure UA1543 (""uplink prob""). I will lose ~$400 in clients Mon. How can you compensate?"
2,@united you'll be hearing from me for sure.
0,@United so you jacked out my cousins trip to Portland and then Cancelled Flightled her return trip?! No more United
0,"@united Yes I did.  We headed out to de-ice 5 minutes after I sent it to you.  Made it to Austin, but am now waiting for the luggage."
2,@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation)
0,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!"
0,@united doesn't help the 100 or more passengers that just arrived an hour Late Flight.
0,@united 40 minutes on tarmac now. That's after 9 hour delay.
0,@united I am very glad I took care of own rescheduling now that UA 1580 from OGG was Cancelled Flightled. http://t.co/H3k3oWOhD1
0,@united Tried filling out the status match form and got hit with an error message. How can I tell if it went through? http://t.co/JbDkxd6eFz
0,@united Is flight 746 going to sit on the tarmac FOREVER?????????
0,@united One of your workers refused to give me her name as a reference for my notes. Her tone &amp; language was very unprofessional.
0,@united that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons
4,@united I wanna be grand staff
0,"@united SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why..."
0,@united that's why I missed my flight. If the flight had been held for 5 minutes I would have made it. I watched it pull away from the gate
0,@united also didn't ice the frozen metal walkway. Wasted 40 minutes because no one knew how to do simple jobs.
0,@united your ground crew was inept and left a truck sitting on the Tarmac. Didn't have a gate agent once we got a gate.
4,@united I wanna be ride United airline! I love airplane
0,"@united after 2 days - 1 flight Cancelled Flightled, another delay for 8 hours- united gave me a $7 food voucher. That's how much they value my time??"
0,@united checked me in through security under the wrong name and given the wrong boarding pass. #AirlineSecurity
0,"@united what the hell? Flight 746. Delayed since 3 pm, finally boarded and now sitting on the tarmac? Is this f&amp;&amp;%$cking plane Ever leaving?"
0,"@united Actually, the flight was just Cancelled Flightled! http://t.co/Qf0Oc2HqeZ"
0,"@united I am a loyal Premier Platinum member, but the lack of communication was really bad. Also, i donâ€™t see that it has taken off yet"
0,@united thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted
0,"@united This is the 2nd time I was rebooked (w/delays), and for reasons unreLate Flightd to weather. How do I go about requesting a flight voucher?"
0,"@united If you consider 50 mins for bags @ 10:00pm on a Sunday night ""as fast as they can"", you should reconsider what you think that means."
0,"@united It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United"
0,@united why do you want me to be loyal  if don't let me carry on my bag that easily fits in overhead
2,"@united UA flight 1247. SFO to LAX took my carry on at gate. I'm Group 2, overhead bins are empty"
0,@united On top of that I paid for 1st class and my wife got stuck in coach.
0,@united Ph the pat answers are BS. After I was denied boarding it sat at the gate until 9:05! Your employees totally suck.
0,"@United Over the last week, United has provided me with the worst customer service experience of my life. Disgusting. #united"
0,@united 24 hrs since flight landed and ZERO info on my missing bag? rough ETA would be hugely helpful + restore some confidence
0,@united big surprise #nogate waiting for our plane. Same fucken issues everything I fly you. #fail #worstairlineever
0,"@united Not to belabor my point,but shouldn't I be able to put a laptop bag above my seat?  Why is it announced to leave it for rollers? Thx"
0,@united maybemange the airline alittlebetter. Arrived at LAX and no GATE! #howisthatpossible always the same thing w/u
0,@united I just checked my united app and the most valuable use of this app has been removed. I can no longer see the status of my equipment?
0,"@united even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded"
0,@united I'm desperately trying to understand how my girlfriend is being treated with this Cancelled Flightled/delayed flight.  #unacceptable #ORD
0,"@united Nope, no more chances. Your airline messed up both ways of our trip."
0,@united Why announce it is for rollers at all? If I want to put a coat in there isn't that my choice?  How about all gate checked? Thx
4,@united you're my early frontrunner for best airline! #oscars2016
0,"@united  bags left behind because plane overweight, be great if knew as soon as we landed, instead letting us wait 45 minutes with no info."
0,@united You are a F&amp;$KING joke. Your customer service is woeful. If your staff tell a passenger that they will do something do it!
0,@united was a sponsor of the oscars? No wonder it was a half hour delayed. #Oscars
4,@united Worked like a charm. Bag was waiting on the carousel when we got to baggage claim. #welldone #goodflight #friendlysky
0,@united will lose my bag but won't give me free pretzels #frauds
0,"@united you are trying to charge me 150 bucks because you lowered your award tickets and I want to get my hard earn points back, total BS"
0,@united does asap mean two hours worth of delay and a return to the terminal to count the luggage a third time? #gottogetbetter
0,@united Apart from being on hold for over 2 hours and having talked to 5 people and the problem still not resolved!
0,"@united typical caned response from UA, fix your crappy performing, last placed/ranked airline in this century!"
0,@united is it even legal for you guys to advertise flights that you cant honor??
0,@united customer service is the WORST. hanging up on customers intentionally after one hour on hold.
0,@united was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic
0,"@united love how you don't give a shit about people who tried to be loyal, but you screw them every way till Sunday. Glad I've stayed away"
0,"@united tried a different flight IAH-MNL 4/1/15-4/17/15, 6 flights are advertised for $1038 but are not bookable (due to partner error)."
0,@united it will be on a different airline.
0,@united and was told that its been the case for weeks but is still not resolved.
0,"@united clicked ""upgrade now"" and it didn't upgrade. What gives? http://t.co/N7oSjz8a59"
0,@united you advertise the flight and its still on you website and still can't be book. spent over 2 hours with united support
0,@united tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!
2,@united I just booked a flight for (2). When I view my reservation it has MI connected to First name. Is this a problem? can it be changed?
0,@united quick (serious) question - any resources/ratings showing the quality of service is better than 8th place? http://t.co/deWIthPeW2
2,@united How do I get through @TSA to finally board UA 1534?
0,"@united yes I have and I was calling in regards to speaking to someone about it even further, but unfortunately i was just bounced around."
0,@united Flight 472 from ORD couldn't let me know about this? Found out via app minutes before landing. Awful flight. http://t.co/DQJl8vZ2h2
0,@united i need help but in spanish
0,"@united A very disappointing experience - plane mech. delay and next one didn't wait. No sincere apology, just told me to complain online"
0,@united I lost my sunglasses on the flight from OKC to IAH this morning (8am takeoff) .. is there any way to retrieve them?
2,@united @reccewife with the exception of everything you've asked for. Heh
0,@united UA1731 - Denver to Austin...  Still on the ground...
0,@united either your staff or whoever you contract with at PVD is failing you big time tonight...
2,@united UA1469. Just landed.
0,@united considering it. Currently gold on @delta. Why should I make the jump for an upcoming flight from SFO to Singapore?
2,@united flight 435
0,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN"
0,@united customers aren't dumb. These revenue based programs will hurt everyone. Not gonna save money like you think
0,@united it was me who had the problem won flight ua 1580. I called and rebooked myself found my own hotel and taxi
4,@united will do. Thanks for the help. Cheers
0,"@united bull crap.  I spent $600 on a recent trip.  That's not small change. I got 10,000 AA miles.  Would have only been 6600 UA"
0,@united yes I did. Terrible service from your courrier
0,@united compensate us for new clothes bet you won't
4,@united I have 8 flights with you in the next two weeks :) let's make some good memories!
0,"@united, we're stuck at OGG, looks like flight will be Cancelled Flightled. Can you help? =)"
0,@united yea they been booked on 10 next avalible flights since sat 7am. And when time comes no plane 2nd day of work missed #hotelliving
0,@united currently crying... I wanted to ski tomorrow but prolly not. Just a boy tryna fulfill his dreams
0,"@united I tried the online tracking and they said something like ""attempting to locate luggage"""
0,@united your worker told us not to call because we'd be talking to someone in Thailand...
0,@united - Going on 3 days (tomorrow) and I still haven't received my bag from my flight to Toronto. Would love to see some seriousness here.
0,@united is there nothing you can do for me? No compensation at all? Given the circumstances I feel like there must be something you can do
0,@united there is a disconnect between your PR group and the actual business strategy and employee attitude on the ground.  #liars #united
0,@united here we go again. 2 of 3 segments SFO--New York RT were delayed OVER 2 hrs each! Why do you suck so BAD!?!Maybe another line of bus?
0,@united you really screwed up dealing mechanical failure from Maui to San Francisco. Poor communication bad help in getting connections
0,"@united if you don't like delayed bags, why do you let it happen so much?"
0,@united the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?  #FlightFail #Hour20Delay
4,@united he is so excellent and so reliable :) #happycustomer
0,@united but again UNITED DOESNT GIVE 2 SHITS ABOUT THEIR CUSTOMERS
0,@united its funny how none of ur tweets back are helpful what I want is to read 'ya we'll change that so our customers get better service'
2,@united She is travelling from Melbourne (Australia ) to Bogota (Colombia) tomorrow
2,@united Hi.  My relative's Flight Booking Problems number is MY8YB4.  Her name is Clarita Jaramillo Mejia.  Thank you
4,@united it was delivered! Thank you for making sure it arrived at my doorstep!
0,"@united really needs to get its act together. Really disappointed in our change of flight, delayed flights, etc."
0,"@united-rebooked to OMA - 180 miles from my destination. Spotty customer service. I get staff stressors but come on, this is your business."
2,@united Why have airlines always told us they can't open a cabin door once it has been closed?  This plane has done it 3 times tonight.
4,â€œ@united: Looking for a reason to travel? #quote http://t.co/GGuIg3t28zâ€
0,@united I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?
0,@united Thanks for the vague canned response that doesn't address the issue!
4,@united thank you!
0,@united that's not good enough for all of us affected by the awful organization and timing and have now been set back
0,@united  Otis in the baggage claim by Bay #8. not at all happy but not nearly as pissed.
0,@united Why is my time less important to you?  #StrandUsInDenver #HourAndTenMinuteDelay #FlightFail
0,@united airlines: you kidding? Bagage lost this morning from ny to Washington and still no trace? #badservice
0,@united I did. It took about an hour and a half though
0,@united Why have you never held a plane for me? #HourDelay #MultipleDoorOpeningAndClosing #DangerOfGettingSnowedIn
0,@united i did but i got nothing from it. Just dissapointment =(
0,@united WHERE IS MY FUCKING BAG?!?! Where the fuck is my fucking bag??? TELL ME NOW OR GIVE ME A NUMBER TO CALL A HUMAN. SAN68059M
4,@united I was sincerely thanking the pilot of flight 4461 of braving the snow and getting me home amongst many other Cancelled Flightlations.
0,@united Made@it to the gate at 8:23 and they wouldn't let us on. http://t.co/xAToxBnsFa
0,@united time to give up my 1K status and switch to @Delta - you are so terrible I can't even describe.
4,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)"
0,@united You suck. Flight delayed equipment probs again. Miss connection by 2 minutes and you won't let us on even though it's at the gate.
0,@United #1758 now going in 40 min waiting for other plane to vacate gate. #findanothergate
0,@united Flight 2 is 2:30 hrs delayed so far b/c of Late Flight crew. Now we are literally waiting while they have dinner acc. to honest gate agent.
0,@United many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?
0,@united You're trying to solve problem of your own making. Charging for checked luggage forces checking at gate. Brilliant.
0,@united we've been waiting 45 min for a gate at SFO... Yet so many of them are free.  Your excellence in operational efficiency is showing
0,"@United ""delayed due to customer service"" Huh? http://t.co/XlTV5z6sT1"
0,@united what about the poor customer service at checkin at Kansas KCI?!? That's it???
0,@united except all of that delayed the flight anyway.
0,@United maybe find a different gate #ua1758
0,@united I sent a message. It's very irresponsible that my suitcase cannot be found. This is truly worst service ever... #fedup #disastrous
0,@United landed in den on time stuck waiting for gate for 30 min. Maybe an update would be a good idea capt?
0,@united wanted to point out that not one United crew has been sympathetic. Questions unanswered. MileagePlus is starting to look like a joke
0,@united can we get an explanation on why UA978 from SÃ£o Paulo to Houston has been delayed? Now we're hearing from crew about Cancelled Flightlations.
0,@united Why was flight 1180 EWR to MCO Cancelled Flightled for tomorrow and what do I do to rebook. Asking for a relative.
2,@united Can you tell me Jet Airways award availability?
0,"@united I understand the intent was not to inconvenience, but catching a cab back to the airport to show them wet clothes wasn't an option."
2,@united What are the chances of my flight to EWR from PIT being Cancelled Flighted tomorrow?
2,@united @baftz rcvd promo if i booked flight silver status would be extended it was not dont have flier that was sent didnt think id need
0,"@united, wife landed in DC 5hrs ago. luggage did not, was told it would B delivered/Hotel by 8pm. It's now 10pm, no luggage. #UA484"
2,@united on a flight at 11:30 tomorrow.
0,@united not sure why the people in row 7 that paid for a premium seat can't use their overhead space... http://t.co/i9s86KiHge
0,@united is so cheap they couldn't afford to run the AC on #UA1510. They took pressure cooker to a new level. #Cheap #WorstAirline
0,@united why is it that Sundays when my husband travels to Chicago he's stuck at Tarmac &amp; misses connecting flight always
0,@united Well I can tell you that your customer service at RDU airport is horrific but is exception at O'Hare in Chicago.
0,@united sitting on UAL 683 - a comedy of errors.  UAL is incompetent
0,"@united on #UA3785 tonight and told delayed due to Late Flight crew. No idea where crew coming from, your staff ++unhelpful. Any ideas?"
0,"@united, take a look at status of 683, sitting at ORD ... This ain't cool, yo."
4,@united bummer but thank you for the quick response
0,@united I didn't have time to take my wet clothes/suit back to the airport and wasn't going to pay for another cab to do so.
0,@united didn't realize my bag/ contents were wet until I got to my hotel. Sent my suit/shirts out to be dry cleaned. Mtgs start tomorrow.
0,"@united You load our plane at ORD knowing pilots are 2 hrs Late Flight, then discover plane needs to be fueled? #WTF #united #incompetent"
0,@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.
